country,full_name,office_level,office_title,jurisdiction_type,jurisdiction_code,state,district,block,ward,local_body_type,local_body_name,normalized_name,transliterated_name,party,term_start,term_end,source_url,source_last_updated,status
IN,അഡŠ സാനģകുമാർ സി െക,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07066-013,Kerala,Ernakulam,വാഴĎ ുളം,013,block_panchayat,വാഴĎ ുളം,അഡŠ സാനģകുമാർ സി െക,adaŠ saanaģkaumaar sai eka,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,മിവ േജാളി,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07066-014,Kerala,Ernakulam,വാഴĎ ുളം,014,block_panchayat,വാഴĎ ുളം,മിവ േജാളി,maiva eejaallai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,രാജി സേħ ാഷ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07066-015,Kerala,Ernakulam,വാഴĎ ുളം,015,block_panchayat,വാഴĎ ുളം,രാജി സേħ ാഷ്,raajai saeeħ assha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,എം എം അക് സർ,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07066-016,Kerala,Ernakulam,വാഴĎ ുളം,016,block_panchayat,വാഴĎ ുളം,എം എം അക് സർ,em em aka sar,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,മുഹĠ ദ് െഷഫീĎ ് െക.എസ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07066-017,Kerala,Ernakulam,വാഴĎ ുളം,017,block_panchayat,വാഴĎ ുളം,മുഹĠ ദ് െഷഫീĎ ് െക.എസ്,mauhaĠ dha esshaphaeeĎ eka.esa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ďീŇസ് എം പി,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07067-001,Kerala,Ernakulam,ഇടĺĖ ി,001,block_panchayat,ഇടĺĖ ി,ďീŇസ് എം പി,ďeeŇsa em pai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ലിēി ആൽബർŜ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07067-002,Kerala,Ernakulam,ഇടĺĖ ി,002,block_panchayat,ഇടĺĖ ി,ലിēി ആൽബർŜ്,laiēi aalbarŜ,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ൈസന ഓജി,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07067-003,Kerala,Ernakulam,ഇടĺĖ ി,003,block_panchayat,ഇടĺĖ ി,ൈസന ഓജി,aisana oojai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,മണികണ്ഠൻ,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07067-004,Kerala,Ernakulam,ഇടĺĖ ി,004,block_panchayat,ഇടĺĖ ി,മണികണ്ഠൻ,manaikanathan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഷിĦ ാസ് Ňി എസ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07067-005,Kerala,Ernakulam,ഇടĺĖ ി,005,block_panchayat,ഇടĺĖ ി,ഷിĦ ാസ് Ňി എസ്,sshaiĦ asa Ňi esa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ആരിഫ മുഹĠ ദ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07067-006,Kerala,Ernakulam,ഇടĺĖ ി,006,block_panchayat,ഇടĺĖ ി,ആരിഫ മുഹĠ ദ്,aaraipha mauhaĠ dha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഷീബ െക പി,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07067-007,Kerala,Ernakulam,ഇടĺĖ ി,007,block_panchayat,ഇടĺĖ ി,ഷീബ െക പി,sshaeeba eka pai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,േസാണി ചീĎ ു,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07067-008,Kerala,Ernakulam,ഇടĺĖ ി,008,block_panchayat,ഇടĺĖ ി,േസാണി ചീĎ ു,eesaanai chaeeĎ u,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,േജാസഫ് പി.പി (േജാസി പാവന),other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07067-009,Kerala,Ernakulam,ഇടĺĖ ി,009,block_panchayat,ഇടĺĖ ി,േജാസഫ് പി.പി (േജാസി പാവന),eejaasapha pai.pai (eejaasai paavana),Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ആhണി േറാജൻ,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07067-010,Kerala,Ernakulam,ഇടĺĖ ി,010,block_panchayat,ഇടĺĖ ി,ആhണി േറാജൻ,aahnai eerraajan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,സരിത സനിൽ,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07067-011,Kerala,Ernakulam,ഇടĺĖ ി,011,block_panchayat,ഇടĺĖ ി,സരിത സനിൽ,saraitha sanail,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,എ എ സാബു,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07067-012,Kerala,Ernakulam,ഇടĺĖ ി,012,block_panchayat,ഇടĺĖ ി,എ എ സാബു,e e saabau,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ബീത േകാളിൻസ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07067-013,Kerala,Ernakulam,ഇടĺĖ ി,013,block_panchayat,ഇടĺĖ ി,ബീത േകാളിൻസ്,baeetha eekaallainsa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ജേയഷ് പി എസ് (ജേയഷ് പുളിŘ റ),other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07067-014,Kerala,Ernakulam,ഇടĺĖ ി,014,block_panchayat,ഇടĺĖ ി,ജേയഷ് പി എസ് (ജേയഷ് പുളിŘ റ),jaeeyassha pai esa (jaeeyassha paullaiŘ rra),Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െഷĦ ി L·ഫാൻസിസ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07068-001,Kerala,Ernakulam,ൈവĺിൻ,001,block_panchayat,ൈവĺിൻ,െഷĦ ി L·ഫാൻസിസ്,esshaĦ i L·phaansaisa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ദീപ ജŋ ിൻ,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07068-002,Kerala,Ernakulam,ൈവĺിൻ,002,block_panchayat,ൈവĺിൻ,ദീപ ജŋ ിൻ,dhaeepa jaŋ in,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,േഡാ. െക. െക. േജാഷി,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07068-003,Kerala,Ernakulam,ൈവĺിൻ,003,block_panchayat,ൈവĺിൻ,േഡാ. െക. െക. േജാഷി,eedaa. eka. eka. eejaasshai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ബിനു ടീøർ,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07068-004,Kerala,Ernakulam,ൈവĺിൻ,004,block_panchayat,ൈവĺിൻ,ബിനു ടീøർ,bainau taeeør,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഹാരിദ ൈബജു,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07068-005,Kerala,Ernakulam,ൈവĺിൻ,005,block_panchayat,ൈവĺിൻ,ഹാരിദ ൈബജു,haaraidha aibajau,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,അഡŠ: പി. െജ. ജŋ ിൻ,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07068-006,Kerala,Ernakulam,ൈവĺിൻ,006,block_panchayat,ൈവĺിൻ,അഡŠ: പി. െജ. ജŋ ിൻ,adaŠ: pai. eja. jaŋ in,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,എലിസബŘ ് എേഡŠഡ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07068-007,Kerala,Ernakulam,ൈവĺിൻ,007,block_panchayat,ൈവĺിൻ,എലിസബŘ ് എേഡŠഡ്,elaisabaŘ eeedaŠda,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ൈഷജ ചിL·തൻ,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07068-008,Kerala,Ernakulam,ൈവĺിൻ,008,block_panchayat,ൈവĺിൻ,ൈഷജ ചിL·തൻ,aisshaja chaiL·than,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ബിമൽ ബാബു,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07068-009,Kerala,Ernakulam,ൈവĺിൻ,009,block_panchayat,ൈവĺിൻ,ബിമൽ ബാബു,baimal baabau,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,നീതു ബിേനാദ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07068-010,Kerala,Ernakulam,ൈവĺിൻ,010,block_panchayat,ൈവĺിൻ,നീതു ബിേനാദ്,naeethau baieenaadha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,എം. െക. മനാഫ് മേനഴŘ ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07068-011,Kerala,Ernakulam,ൈവĺിൻ,011,block_panchayat,ൈവĺിൻ,എം. െക. മനാഫ് മേനഴŘ ്,em. eka. manaapha maeenazhaŘ,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,അഡŠ: സുേലഖ,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07068-012,Kerala,Ernakulam,ൈവĺിൻ,012,block_panchayat,ൈവĺിൻ,അഡŠ: സുേലഖ,adaŠ: saueelakha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,എൻ.എസ് സൂരജ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07068-013,Kerala,Ernakulam,ൈവĺിൻ,013,block_panchayat,ൈവĺിൻ,എൻ.എസ് സൂരജ്,en.esa saooraja,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,രാധിക സതീഷ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07068-014,Kerala,Ernakulam,ൈവĺിൻ,014,block_panchayat,ൈവĺിൻ,രാധിക സതീഷ്,raadhhaika sathaeessha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,േജാസഫ് (എൻ.െജ.േജായി),other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07069-001,Kerala,Ernakulam,പĖmരുŘ ി,001,block_panchayat,പĖmരുŘ ി,േജാസഫ് (എൻ.െജ.േജായി),eejaasapha (en.eja.eejaayai),Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,സൂസൻ േജാസഫ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07069-002,Kerala,Ernakulam,പĖmരുŘ ി,002,block_panchayat,പĖmരുŘ ി,സൂസൻ േജാസഫ്,saoosan eejaasapha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ടാĪ് ഷീല േസവÝർ,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07069-003,Kerala,Ernakulam,പĖmരുŘ ി,003,block_panchayat,പĖmരുŘ ി,ടാĪ് ഷീല േസവÝർ,taaĪ sshaeela eesavaÝr,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,സിമി േജാബി,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07069-004,Kerala,Ernakulam,പĖmരുŘ ി,004,block_panchayat,പĖmരുŘ ി,സിമി േജാബി,saimai eejaabai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,അഡŠ. അഫ്സൽ നĢÝാരŘ ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07069-005,Kerala,Ernakulam,പĖmരുŘ ി,005,block_panchayat,പĖmരുŘ ി,അഡŠ. അഫ്സൽ നĢÝാരŘ ്,adaŠ. aphasal naĢÝaraŘ,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,േഷർളി േജാർജ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07069-006,Kerala,Ernakulam,പĖmരുŘ ി,006,block_panchayat,പĖmരുŘ ി,േഷർളി േജാർജ്,eessharllai eejaarja,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,േL·പമ ഭാർąവൻ,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07069-007,Kerala,Ernakulam,പĖmരുŘ ി,007,block_panchayat,പĖmരുŘ ി,േL·പമ ഭാർąവൻ,eeL·pama bhaarąvan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഷീല മാളാŜ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07069-008,Kerala,Ernakulam,പĖmരുŘ ി,008,block_panchayat,പĖmരുŘ ി,ഷീല മാളാŜ്,sshaeela maallaaŜ,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,പി എ പീŇർ,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07069-009,Kerala,Ernakulam,പĖmരുŘ ി,009,block_panchayat,പĖmരുŘ ി,പി എ പീŇർ,pai e paeeŇr,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ďീŇസ് പുĦ യ്Ď ൽ,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07069-010,Kerala,Ernakulam,പĖmരുŘ ി,010,block_panchayat,പĖmരുŘ ി,ďീŇസ് പുĦ യ്Ď ൽ,ďeeŇsa pauĦ yaĎ l,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഷാജി േതാĺിൽ,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07069-011,Kerala,Ernakulam,പĖmരുŘ ി,011,block_panchayat,പĖmരുŘ ി,ഷാജി േതാĺിൽ,sshaajai eethaaĺil,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ജിനു െക വിൻെസൻറ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07069-012,Kerala,Ernakulam,പĖmരുŘ ി,012,block_panchayat,പĖmരുŘ ി,ജിനു െക വിൻെസൻറ്,jainau eka vainesanrra,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,സലിം പി െക,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07069-013,Kerala,Ernakulam,പĖmരുŘ ി,013,block_panchayat,പĖmരുŘ ി,സലിം പി െക,salaim pai eka,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ജിജി ബാബു,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07069-014,Kerala,Ernakulam,പĖmരുŘ ി,014,block_panchayat,പĖmരുŘ ി,ജിജി ബാബു,jaijai baabau,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,എം. എം. ജയൻ,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07070-001,Kerala,Ernakulam,മുളħ ുരുŘ ി,001,block_panchayat,മുളħ ുരുŘ ി,എം. എം. ജയൻ,em. em. jayan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,എ. െജ. േജാർജ്,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07070-002,Kerala,Ernakulam,മുളħ ുരുŘ ി,002,block_panchayat,മുളħ ുരുŘ ി,എ. െജ. േജാർജ്,e. eja. eejaarja,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െക. എ. േജാഷി,other_local_representative,Block Panchayat Member,other,IN-KL-ERN-BP-B07070-003,Kerala,Ernakulam,മുളħ ുരുŘ ി,003,block_panchayat,മുളħ ുരുŘ ി,െക. എ. േജാഷി,eka. e. eejaasshai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
